Total packets,Total size,Mean size,Mean inter-arrival,Scenario
146,212204,1453.452055,0.001665152,1
276,398106,1442.413043,0.000844487,1
214,296564,1385.813084,0.001087136,1
236,335432,1421.322034,0.001002234,1
206,300387,1458.18932,0.000999005,1
198,235161,1187.681818,0.001207624,1
273,385286,1411.304029,0.000854996,1
186,264736,1423.311828,0.001071076,1
312,458768,1470.410256,0.00079808,1
298,427916,1435.959732,0.000767067,1
157,228001,1452.235669,0.001417859,1
169,242159,1432.893491,0.00138556,1
188,276875,1472.739362,0.001011759,1
194,278532,1435.731959,0.001153487,1
208,303856,1460.846154,0.001115855,1
237,345898,1459.485232,0.00103611,1
136,197744,1454,0.001800504,1
192,262947,1369.515625,0.001190843,1
262,351027,1339.79771,0.000861199,1
240,321336,1338.9,0.000855665,1
262,378060,1442.977099,0.000895989,1
287,416751,1452.094077,0.000781675,1
226,330492,1462.353982,0.001103333,1
307,449498,1464.162866,0.000810814,1
230,338020,1469.652174,0.001063572,1
237,337692,1424.860759,0.000851208,1
285,416758,1462.308772,0.000792613,1
103,150842,1464.485437,0.001300657,1
225,329770,1465.644444,0.001073759,1
162,228928,1413.135802,0.001464236,1
244,353856,1450.229508,0.000875918,1
133,187801,1412.037594,0.00175603,1
289,424966,1470.470588,0.000779733,1
271,391816,1445.815498,0.000910174,1
152,221856,1459.578947,0.001650457,1
134,195396,1458.179104,0.001599459,1
189,274431,1452.015873,0.001152601,1
136,197972,1455.676471,0.001591681,1
354,449220,1268.983051,0.000653989,1
239,307334,1285.916318,0.000918508,1
171,245246,1434.187135,0.001383418,1
149,215274,1444.791946,0.001499385,1
184,260828,1417.543478,0.001239322,1
229,337526,1473.912664,0.001066456,1
248,361532,1457.790323,0.000989923,1
207,290885,1405.241546,0.001170073,1
187,214286,1145.914439,0.00109222,1
156,129708,831.4615385,0.001446658,1
188,232084,1234.489362,0.001247471,1
103,134463,1305.466019,0.002348373,1
10,706,70.6,0.023605889,1
120,160609,1338.408333,0.002013824,1
135,179186,1327.303704,0.001670746,1
91,117469,1290.868132,0.002418456,1
69,73003,1058.014493,0.003358397,1
189,257868,1364.380952,0.001269309,1
173,240158,1388.196532,0.001226448,1
180,246775,1370.972222,0.001304721,1
156,218462,1400.397436,0.001417071,1
127,171653,1351.598425,0.001955595,1
103,137786,1337.728155,0.002184029,1
87,111073,1276.701149,0.002644686,1
90,118444,1316.044444,0.002473674,1
258,332629,1289.25969,0.000947981,1
172,222452,1293.325581,0.001399591,1
90,115955,1288.388889,0.002255966,1
68,86496,1272,0.003341164,1
163,227951,1398.472393,0.001481901,1
145,199334,1374.717241,0.001484736,1
115,148019,1287.121739,0.001809658,1
181,175618,970.2651934,0.001265233,1
242,313029,1293.508264,0.000996693,1
146,180408,1235.671233,0.001517324,1
297,378073,1272.973064,0.000836264,1
182,248486,1365.307692,0.001195597,1
33,34871,1056.69697,0.007499844,1
65,82974,1276.523077,0.003497781,1
124,162398,1309.66129,0.001783732,1
154,213980,1389.480519,0.001428575,1
28,11785,420.8928571,0.0089,1
44,49732,1130.272727,0.005231558,1
85,108045,1271.117647,0.00244631,1
248,350182,1412.024194,0.000860117,1
149,208204,1397.342282,0.001392574,1
192,264511,1377.661458,0.001250058,1
165,228145,1382.69697,0.001230354,1
236,332008,1406.813559,0.000987591,1
74,83913,1133.959459,0.003286918,1
299,424670,1420.301003,0.000708889,1
70,87715,1253.071429,0.002913783,1
107,144182,1347.495327,0.002121142,1
200,279549,1397.745,0.001204754,1
218,306796,1407.321101,0.001096378,1
224,312371,1394.513393,0.00100113,1
290,412069,1420.927586,0.000787903,1
346,403791,1167.026012,0.000693901,1
281,395998,1409.245552,0.0008384,1
189,247466,1309.343915,0.001262037,1
152,208912,1374.421053,0.001512238,1
42,47650,1134.52381,0.004762756,1
93,115248,1239.225806,0.002474957,1
136,187142,1376.044118,0.001678681,1
153,211786,1384.222222,0.001509954,1
138,181157,1312.731884,0.001724891,1
189,260275,1377.116402,0.001210691,1
151,201284,1333.006623,0.001655547,1
147,181671,1235.857143,0.00135939,1
158,152330,964.1139241,0.001527497,1
180,237640,1320.222222,0.001285777,1
157,214673,1367.343949,0.001510359,1
125,171868,1374.944,0.00184771,1
162,225077,1389.364198,0.001539429,1
98,105800,1079.591837,0.002255309,1
112,141623,1264.491071,0.002079324,1
159,202664,1274.616352,0.00145857,1
187,239227,1279.28877,0.001290344,1
173,239958,1387.040462,0.001309517,1
201,276869,1377.457711,0.00117766,1
164,223481,1362.689024,0.001522687,1
85,112579,1324.458824,0.002904143,1
155,194898,1257.406452,0.001359558,1
47,51922,1104.723404,0.004356978,1
221,300091,1357.877828,0.001121423,1
231,324695,1405.606061,0.001077052,1
84,94125,1120.535714,0.002750506,1
81,21196,261.6790123,0.002848438,1
114,75136,659.0877193,0.001890805,1
205,274036,1336.760976,0.001176265,1
204,235405,1153.946078,0.001078946,1
96,123535,1286.822917,0.002196568,1
109,143126,1313.082569,0.002023398,1
120,161829,1348.575,0.002014235,1
192,223804,1165.645833,0.001154058,1
170,217089,1276.994118,0.001246444,1
258,354736,1374.945736,0.000955774,1
156,209448,1342.615385,0.001546452,1
27,27822,1030.444444,0.008703769,1
103,133937,1300.359223,0.002227363,1
174,241109,1385.683908,0.001322578,1
37,41947,1133.702703,0.006658889,1
205,283503,1382.941463,0.001117167,1
93,119817,1288.354839,0.002174152,1
179,250130,1397.374302,0.001250511,1
277,389221,1405.129964,0.000867841,1
313,439758,1404.977636,0.000774667,1
189,247352,1308.740741,0.001202144,1
162,187904,1159.901235,0.001500329,1
97,131427,1354.917526,0.002504458,1
148,201156,1359.162162,0.001590143,1
154,211491,1373.318182,0.001388359,1
74,94900,1282.432432,0.00277811,1
43,50011,1163.046512,0.005703262,1
168,233816,1391.761905,0.001312263,1
143,185693,1298.552448,0.001556437,1
162,224826,1387.814815,0.001496019,1
232,326637,1407.918103,0.00105355,1
61,76578,1255.377049,0.003910233,1
176,242759,1379.3125,0.001387743,1
174,243334,1398.471264,0.001340642,1
33,37340,1131.515152,0.006323063,1
209,291041,1392.54067,0.001150188,1
142,138367,974.415493,0.001552504,1
144,181889,1263.118056,0.001400392,1
144,183917,1277.201389,0.001675531,1
255,358986,1407.788235,0.000892843,1
195,172396,884.0820513,0.001182974,1
64,82234,1284.90625,0.003167254,1
143,137084,958.6293706,0.001684859,1
84,111060,1322.142857,0.002875193,1
122,150203,1231.172131,0.001999248,1
92,116212,1263.173913,0.002506813,1
271,242516,894.8929889,0.000886096,1
233,318171,1365.540773,0.000997371,1
11,769,69.90909091,0.0211992,1
65,73968,1137.969231,0.003130906,1
210,294689,1403.280952,0.001160383,1
60,75404,1256.733333,0.003765305,1
188,235303,1251.611702,0.001177947,1
255,326592,1280.752941,0.000966476,1
121,140257,1159.14876,0.002069692,1
322,442674,1374.763975,0.000727732,1
102,135483,1328.264706,0.00235195,1
8,510,63.75,0.028679143,1
59,65969,1118.118644,0.004135224,1
129,81963,635.372093,0.001751648,1
176,70678,401.5795455,0.001367863,1
138,101839,737.9637681,0.001572482,1
165,174839,1059.630303,0.001456311,1
186,194297,1044.607527,0.001294124,1
125,132314,1058.512,0.00183175,1
131,131431,1003.290076,0.0015377,1
97,129275,1332.731959,0.002536625,1
148,146830,992.0945946,0.001615156,1
276,390079,1413.32971,0.000873084,1
98,109888,1121.306122,0.002456907,1
176,240213,1364.846591,0.00142552,1
24,22260,927.5,0.008846217,1
60,72915,1215.25,0.003711915,1
73,94840,1299.178082,0.003046597,1
96,125041,1302.510417,0.002527653,1
91,121318,1333.164835,0.002604056,1
189,262781,1390.375661,0.001169713,1
282,364634,1293.028369,0.000791416,1
228,318948,1398.894737,0.001002709,1
264,387708,1468.590909,0.000826133,1
296,426184,1439.810811,0.000781786,1
279,410846,1472.566308,0.000862119,1
120,172728,1439.4,0.000909185,1
109,159586,1464.091743,0.002003065,1
182,264556,1453.604396,0.001194337,1
304,431340,1418.881579,0.000819069,1
257,368205,1432.70428,0.000878668,1
220,323900,1472.272727,0.00104989,1
340,494928,1455.670588,0.000722906,1
227,333478,1469.066079,0.001084288,1
186,270272,1453.075269,0.001312849,1
255,373150,1463.333333,0.000943102,1
266,379366,1426.18797,0.000913347,1
307,432217,1407.872964,0.000649412,1
246,318432,1294.439024,0.000928849,1
262,343108,1309.572519,0.000841042,1
313,366510,1170.958466,0.00075592,1
309,452526,1464.485437,0.000767218,1
277,400340,1445.270758,0.000836141,1
191,257886,1350.188482,0.001174537,1
222,308817,1391.067568,0.000983548,1
273,382618,1401.531136,0.000747768,1
197,278166,1412.010152,0.001115505,1
228,336012,1473.736842,0.000857753,1
330,480808,1456.993939,0.000661009,1
261,382234,1464.498084,0.000923946,1
295,432350,1465.59322,0.000784449,1
230,336208,1461.773913,0.001003961,1
146,211072,1445.69863,0.001216,1
343,494037,1440.341108,0.000638892,1
245,330564,1349.240816,0.000986344,1
241,321020,1332.033195,0.000951542,1
276,370915,1343.894928,0.000904796,1
244,352224,1443.540984,0.00102035,1
267,391998,1468.157303,0.000875297,1
242,352336,1455.933884,0.001003008,1
264,357717,1354.988636,0.000923909,1
321,470014,1464.218069,0.000743297,1
298,410576,1377.771812,0.000831471,1
232,297776,1283.517241,0.000936857,1
319,454626,1425.159875,0.000781544,1
341,498506,1461.894428,0.000725038,1
68,97065,1427.426471,0.002875761,1
231,335682,1453.168831,0.000975813,1
148,214780,1451.216216,0.001403272,1
228,334652,1467.77193,0.001070529,1
262,384428,1467.282443,0.000865966,1
264,386324,1463.348485,0.000934095,1
261,378042,1448.436782,0.000813515,1
329,481786,1464.395137,0.000672027,1
235,345250,1469.148936,0.000814624,1
208,302220,1452.980769,0.001183391,1
167,241506,1446.143713,0.001274982,1
267,389569,1459.059925,0.000834117,1
341,497437,1458.759531,0.00073095,1
59,83094,1408.372881,0.003872259,1
331,441799,1334.740181,0.000575012,1
346,488617,1412.187861,0.000680533,1
375,546308,1456.821333,0.000601374,1
277,398615,1439.043321,0.000858855,1
307,280185,912.6547231,0.000794866,1
392,523344,1335.061224,0.000625033,1
46,51396,1117.304348,0.005333889,1
161,207620,1289.565217,0.001353794,1
22,17423,791.9545455,0.010908571,1
133,180826,1359.593985,0.001748553,1
61,78032,1279.213115,0.003336667,1
146,188038,1287.931507,0.001713821,1
141,191903,1361.014184,0.001608093,1
93,121966,1311.462366,0.00236663,1
132,182037,1379.068182,0.001822168,1
118,150524,1275.627119,0.002017906,1
167,228113,1365.946108,0.001320229,1
133,181940,1367.969925,0.001515409,1
165,231319,1401.933333,0.001465024,1
323,458286,1418.842105,0.000728432,1
93,121517,1306.634409,0.002173413,1
103,139826,1357.533981,0.00215652,1
77,99787,1295.935065,0.003153,1
134,162692,1214.119403,0.001819226,1
188,220868,1174.829787,0.001168198,1
170,183962,1082.129412,0.001334686,1
115,155191,1349.486957,0.002126518,1
243,343626,1414.098765,0.001028698,1
205,283945,1385.097561,0.001207755,1
117,159348,1361.948718,0.002124397,1
137,187227,1366.620438,0.001830647,1
180,220711,1226.172222,0.001301849,1
137,186433,1360.824818,0.001668699,1
64,82574,1290.21875,0.00360046,1
147,202027,1374.333333,0.001646596,1
135,184534,1366.918519,0.001762052,1
150,204755,1365.033333,0.001526235,1
96,129322,1347.104167,0.002136905,1
123,165691,1347.081301,0.001969697,1
28,11780,420.7142857,0.008377815,1
131,174769,1334.114504,0.001700546,1
231,318355,1378.160173,0.00098907,1
164,217065,1323.567073,0.001471577,1
177,245997,1389.813559,0.001260403,1
113,149757,1325.283186,0.002119821,1
33,36226,1097.757576,0.007666125,1
15,10428,695.2,0.017108429,1
128,140263,1095.804688,0.001889693,1
266,346859,1303.981203,0.000887079,1
173,217340,1256.300578,0.001206826,1
225,251946,1119.76,0.001072594,1
186,241676,1299.333333,0.00133373,1
116,151023,1301.922414,0.001734304,1
234,326496,1395.282051,0.00104567,1
98,132601,1353.071429,0.002466711,1
117,134470,1149.316239,0.002084397,1
117,154453,1320.111111,0.001775405,1
88,115756,1315.409091,0.002812138,1
98,128521,1311.438776,0.002463144,1
224,308245,1376.09375,0.001110843,1
138,176567,1279.471014,0.001777788,1
152,68363,449.7565789,0.001425742,1
209,248074,1186.956938,0.001150529,1
147,170455,1159.557823,0.001565425,1
301,270797,899.6578073,0.00077847,1
96,106313,1107.427083,0.002123284,1
100,39160,391.6,0.002422636,1
93,93571,1006.139785,0.002477076,1
95,121057,1274.284211,0.002163628,1
108,145638,1348.5,0.002152664,1
171,234811,1373.163743,0.001463588,1
145,200354,1381.751724,0.001603944,1
24,8439,351.625,0.009293174,1
90,120918,1343.533333,0.002250449,1
112,143777,1283.723214,0.002190234,1
132,173672,1315.69697,0.001760542,1
188,259542,1380.542553,0.001292888,1
95,123038,1295.136842,0.002324266,1
135,180290,1335.481481,0.001796896,1
144,196120,1361.944444,0.001563832,1
83,101173,1218.951807,0.002670402,1
47,59216,1259.914894,0.00477937,1
144,197825,1373.784722,0.001677091,1
219,305162,1393.43379,0.001047174,1
150,128641,857.6066667,0.001428685,1
194,237895,1226.262887,0.001112544,1
91,94549,1039,0.002686733,1
97,128702,1326.824742,0.002278125,1
180,223867,1243.705556,0.001307642,1
94,123820,1317.234043,0.002578387,1
165,209166,1267.672727,0.00150097,1
106,142328,1342.716981,0.00208801,1
143,193137,1350.608392,0.001551458,1
178,248616,1396.719101,0.001279808,1
169,234655,1388.491124,0.001462155,1
89,117610,1321.460674,0.002516375,1
340,477959,1405.761765,0.000721546,1
184,251274,1365.619565,0.001251311,1
140,189637,1354.55,0.001756086,1
103,137018,1330.271845,0.002331804,1
110,145215,1320.136364,0.002026807,1
230,326758,1420.686957,0.000961376,1
213,297871,1398.455399,0.001171608,1
229,324130,1415.414847,0.001077022,1
203,281257,1385.502463,0.001166252,1
252,321246,1274.785714,0.000872821,1
76,91644,1205.842105,0.00319,1
140,192344,1373.885714,0.001656935,1
144,192123,1334.1875,0.001393091,1
160,219621,1372.63125,0.001453321,1
51,56030,1098.627451,0.00496528,1
118,162536,1377.423729,0.001993376,1
138,185227,1342.224638,0.00180381,1
163,226586,1390.09816,0.001510549,1
201,281743,1401.706468,0.0012485,1
210,295024,1404.87619,0.001050531,1
140,190635,1361.678571,0.001636748,1
223,311986,1399.040359,0.001078568,1
85,110879,1304.458824,0.002853274,1
178,248616,1396.719101,0.001318305,1
120,157937,1316.141667,0.002015546,1
144,142106,986.8472222,0.001406364,1
136,188522,1386.191176,0.001481978,1
183,251926,1376.644809,0.00131233,1
285,402345,1411.736842,0.000787208,1
225,190463,846.5022222,0.001078813,1
174,242225,1392.097701,0.001434341,1
217,302046,1391.917051,0.001061403,1
261,365329,1399.727969,0.000881677,1
68,88290,1298.382353,0.003449239,1
105,114942,1094.685714,0.002311529,1
158,218676,1384.025316,0.001498274,1
175,237773,1358.702857,0.001375546,1
198,280350,1415.909091,0.001186954,1
237,335227,1414.459916,0.001049419,1
166,229428,1382.096386,0.001349079,1
175,225747,1289.982857,0.00115419,1
68,78032,1147.529412,0.003508418,1
187,233723,1249.855615,0.001291909,1
75,77160,1028.8,0.003070554,1
114,150931,1323.95614,0.001767274,1
108,145696,1349.037037,0.002091991,1
118,160161,1357.29661,0.002127385,1
117,151043,1290.965812,0.001848983,1
204,259278,1270.970588,0.001226369,1
231,191925,830.8441558,0.000968591,1
178,200537,1126.61236,0.001358802,1
187,233486,1248.588235,0.001284597,1
85,64420,757.8823529,0.002375429,1
146,193790,1327.328767,0.001631766,1
197,274629,1394.055838,0.00126402,1
84,106124,1263.380952,0.002645133,1
115,153125,1331.521739,0.001946132,1
126,137580,1091.904762,0.0016004,1
86,102139,1187.662791,0.002936035,1
51,62798,1231.333333,0.004421,1
200,240330,1201.65,0.001097286,1
293,415070,1416.62116,0.0007985,1
171,250394,1464.292398,0.001167035,1
170,198056,1165.035294,0.001309888,1
234,335700,1434.615385,0.000976206,1
361,517122,1432.470914,0.000658008,1
203,179364,883.5665025,0.001149168,1
233,326842,1402.755365,0.00104622,1
176,70347,399.6988636,0.001194269,1
33,28529,864.5151515,0.006651344,1
161,126022,782.7453416,0.001497756,1
86,106926,1243.325581,0.002658624,1
116,151063,1302.267241,0.001881626,1
99,131390,1327.171717,0.002295582,1
181,234535,1295.773481,0.001374511,1
35,37049,1058.542857,0.007001118,1
65,66358,1020.892308,0.003539453,1
25,23416,936.64,0.008303167,1
215,283036,1316.446512,0.001156706,1
141,194978,1382.822695,0.00145835,1
146,195979,1342.321918,0.001545048,1
148,204896,1384.432432,0.001661816,1
122,139029,1139.581967,0.00206176,1
96,96151,1001.572917,0.002279968,1
125,167925,1343.4,0.00175996,1
232,321313,1384.969828,0.00104316,1
311,444543,1429.398714,0.000796794,1
364,519268,1426.56044,0.000666711,1
286,336673,1177.178322,0.000834109,1
188,208612,1109.638298,0.00122939,1
186,227125,1221.102151,0.001295595,1
123,116438,946.6504065,0.00179627,1
115,148463,1290.982609,0.001926921,1
147,203476,1384.190476,0.001370445,1
165,228939,1387.509091,0.001499122,1
90,117341,1303.788889,0.002467933,1
99,127793,1290.838384,0.002166,1
100,133590,1335.9,0.002084343,1
197,277387,1408.055838,0.001226122,1
259,314570,1214.555985,0.000900419,1
96,118779,1237.28125,0.002308726,1
86,98313,1143.174419,0.002524047,1
75,93311,1244.146667,0.003258622,1
206,254608,1235.961165,0.001151049,1
56,62139,1109.625,0.003982727,1
67,86776,1295.164179,0.003202439,1
182,252637,1388.115385,0.001318271,1
199,243004,1221.125628,0.001156237,1
136,133288,980.0588235,0.001616956,1
218,297567,1364.986239,0.001132138,1
125,168186,1345.488,0.001685871,1
111,139899,1260.351351,0.002176991,1
265,370529,1398.222642,0.00092897,1
173,233627,1350.445087,0.001312762,1
102,83478,818.4117647,0.002434406,1
176,203391,1155.630682,0.00130908,1
128,164645,1286.289063,0.001965142,1
98,130896,1335.673469,0.00248767,1
65,83319,1281.830769,0.003872719,1
135,181361,1343.414815,0.001584627,1
327,457509,1399.110092,0.000689365,1
256,366368,1431.125,0.000944125,1
175,242379,1385.022857,0.001427718,1
171,224158,1310.865497,0.001350553,1
179,243707,1361.49162,0.001335376,1
301,428718,1424.312292,0.00080993,1
266,366598,1378.18797,0.000937785,1
244,341829,1400.938525,0.000997444,1
154,148122,961.8311688,0.001533412,1
123,168840,1372.682927,0.001866713,1
77,87546,1136.961039,0.003146632,1
105,142608,1358.171429,0.002223288,1
38,16699,439.4473684,0.006150649,1
171,238358,1393.906433,0.001400271,1
183,230093,1257.338798,0.001324379,1
142,138848,977.8028169,0.001762638,1
192,253172,1318.604167,0.001254377,1
197,280196,1422.314721,0.001079449,1
26,18239,701.5,0.00844384,1
160,216761,1354.75625,0.001503346,1
98,124783,1273.295918,0.002064165,1
53,64806,1222.754717,0.004321385,1
57,70187,1231.350877,0.004290196,1
142,187213,1318.401408,0.001554397,1
122,154440,1265.901639,0.001790347,1
183,166506,909.8688525,0.00126933,1
324,365519,1128.145062,0.000742096,1
168,211633,1259.720238,0.001315012,1
263,362951,1380.041825,0.000873408,1
307,400075,1303.175896,0.00078768,1
121,163683,1352.752066,0.002072742,1
161,169307,1051.596273,0.001381294,1
85,108045,1271.117647,0.002807202,1
76,94647,1245.355263,0.00296036,1
124,166349,1341.524194,0.001950171,1
112,148808,1328.642857,0.002046117,1
157,207936,1324.433121,0.001374353,1
85,112914,1328.4,0.00248625,1
14,7125,508.9285714,0.018455077,1
25,24794,991.76,0.009122917,1
30,30649,1021.633333,0.007289759,1
110,144885,1317.136364,0.002256798,1
142,193633,1363.612676,0.00173295,1
9,570,63.33333333,0.027478875,1
117,147741,1262.74359,0.001832207,1
40,47938,1198.45,0.005396,1
114,153765,1348.815789,0.002119531,1
140,133077,950.55,0.001664791,1
178,156888,881.3932584,0.001396192,1
135,161639,1197.325926,0.001681821,1
206,203019,985.5291262,0.001165546,1
307,424239,1381.885993,0.000788248,1
222,281965,1270.112613,0.001085285,1
102,117718,1154.098039,0.002281851,1
157,216476,1378.828025,0.001591782,1
204,274724,1346.686275,0.001174404,1
128,150320,1174.375,0.001769835,1
89,118384,1330.157303,0.002274375,1
128,173941,1358.914063,0.001954268,1
244,344120,1410.327869,0.000969399,1
219,303581,1386.214612,0.001026417,1
128,155054,1211.359375,0.001576142,1
146,201193,1378.034247,0.001651807,1
104,138960,1336.153846,0.002357388,1
58,79339,1367.913793,0.004140526,1
202,295628,1463.50495,0.001177706,1
254,371636,1463.133858,0.00098315,1
255,374850,1470,0.000928063,1
67,92714,1383.791045,0.003733652,1
236,318169,1348.173729,0.001055315,1
111,142854,1286.972973,0.002166327,1
181,260574,1439.635359,0.001143117,1
237,342614,1445.628692,0.001035369,1
144,209420,1454.305556,0.001577028,1
134,195736,1460.716418,0.001785241,1
227,327442,1442.475771,0.001092097,1
158,227088,1437.265823,0.001302153,1
211,264804,1254.995261,0.001060805,1
235,274719,1169.017021,0.000893906,1
30,30915,1030.5,0.008243414,1
139,185041,1331.230216,0.001477239,1
184,259494,1410.293478,0.00115577,1
121,164363,1358.371901,0.001997533,1
265,368818,1391.766038,0.000874545,1
235,324440,1380.595745,0.001038731,1
207,256834,1240.743961,0.00113033,1
186,247639,1331.392473,0.001294978,1
130,166333,1279.484615,0.001884349,1
113,149757,1325.283186,0.002015348,1
100,86036,860.36,0.002300899,1
145,190977,1317.082759,0.001663604,1
104,139640,1342.692308,0.002151748,1
67,81473,1216.014925,0.003030121,1
47,44676,950.5531915,0.004854413,1
99,132075,1334.090909,0.002445653,1
63,79606,1263.587302,0.003852113,1
30,27155,905.1666667,0.007609483,1
115,157748,1371.721739,0.001946561,1
183,253471,1385.087432,0.001319841,1
293,413550,1411.433447,0.000801966,1
59,69628,1180.135593,0.003953862,1
73,92663,1269.356164,0.003100875,1
178,239821,1347.308989,0.001356554,1
219,297741,1359.547945,0.001075757,1
66,81999,1242.409091,0.003170769,1
97,131176,1352.329897,0.002403656,1
156,215993,1384.570513,0.001594103,1
81,85957,1061.197531,0.002963925,1
27,2356,87.25925926,0.007674923,1
17,12682,746,0.014103625,1
114,127073,1114.675439,0.002132363,1
72,98764,1371.722222,0.001938535,1
32,44256,1383,0.005771839,1
48,69612,1450.25,0.003517213,1
72,104588,1452.611111,0.003361,1
90,89230,991.4444444,0.002752539,1
164,233048,1421.02439,0.001335957,1
301,437894,1454.797342,0.0008023,1
332,445627,1342.25,0.000705767,1
275,373948,1359.810909,0.000839,1
244,327186,1340.92623,0.000947926,1
250,365240,1460.96,0.000941855,1
258,377012,1461.286822,0.000959187,1
222,324436,1461.423423,0.001058299,1
319,464494,1456.094044,0.000777101,1
325,470731,1448.403077,0.000762707,1
293,411522,1404.511945,0.00082676,1
220,321748,1462.490909,0.001134808,1
232,330832,1426,0.001060242,1
269,393205,1461.728625,0.000908974,1
124,169530,1367.177419,0.001931862,1
246,356679,1449.914634,0.000968061,1
264,379848,1438.818182,0.000781232,1
277,405778,1464.902527,0.00078092,1
206,278776,1353.281553,0.001199522,1
248,343132,1383.596774,0.000989927,1
104,128312,1233.769231,0.002253612,1
271,375769,1386.601476,0.000770904,1
327,477058,1458.892966,0.000706209,1
161,237294,1473.875776,0.000927231,1
366,530779,1450.215847,0.000633745,1
289,422246,1461.058824,0.000722628,1
211,309254,1465.658768,0.001175938,1
251,364198,1450.988048,0.000915264,1
181,262590,1450.773481,0.001309072,1
195,284009,1456.45641,0.001264887,1
286,410864,1436.587413,0.000736993,1
235,285111,1213.238298,0.001013402,1
161,25882,160.757764,0.001526575,1
164,129400,789.0243902,0.001412344,1
244,281363,1153.127049,0.000959346,1
225,247830,1101.466667,0.001060241,1
143,192363,1345.195804,0.001666113,1
138,145930,1057.463768,0.001666971,1
166,206677,1245.042169,0.001459145,1
110,89226,811.1454545,0.002054486,1
351,498013,1418.840456,0.000692791,1
203,282256,1390.423645,0.001038564,1
213,294425,1382.276995,0.001137113,1
14,8140,581.4285714,0.017478,1
129,173301,1343.418605,0.001650375,1
187,241135,1289.491979,0.001168124,1
200,281249,1406.245,0.001232583,1
168,177922,1059.059524,0.00134791,1
77,97293,1263.545455,0.002635579,1
9,2024,224.8888889,0.024976,1
144,184263,1279.604167,0.001681797,1
155,106350,686.1290323,0.001541136,1
208,112002,538.4711538,0.001004671,1
174,210451,1209.488506,0.001415618,1
150,185511,1236.74,0.001636926,1
153,168897,1103.901961,0.001546151,1
222,263989,1189.13964,0.000948045,1
171,234100,1369.005848,0.001390782,1
215,290624,1351.739535,0.001125145,1
236,301218,1276.347458,0.000933728,1
228,299783,1314.837719,0.000984238,1
114,142074,1246.263158,0.002154885,1
41,12183,297.1463415,0.005475325,1
98,128767,1313.94898,0.002466165,1
252,354423,1406.440476,0.000983566,1
125,171868,1374.944,0.001615645,1
77,100467,1304.766234,0.003159158,1
181,250638,1384.740331,0.001317017,1
150,186055,1240.366667,0.001529215,1
236,334048,1415.457627,0.000971357,1
315,449239,1426.155556,0.000763025,1
297,421642,1419.670034,0.000834186,1
375,532825,1420.866667,0.000661947,1
290,414538,1429.441379,0.000851723,1
76,98613,1297.539474,0.003311933,1
125,171094,1368.752,0.001848863,1
110,129699,1179.081818,0.001929037,1
117,148856,1272.273504,0.00190856,1
111,150583,1356.603604,0.0022155,1
127,171996,1354.299213,0.001877921,1
45,41300,917.7777778,0.005115136,1
217,303292,1397.658986,0.000927204,1
119,159975,1344.327731,0.002079042,1
281,399118,1420.348754,0.000870046,1
282,376743,1335.968085,0.000811669,1
94,103652,1102.680851,0.002154989,1
104,132725,1276.201923,0.002330272,1
309,364299,1178.961165,0.000799753,1
273,374554,1371.992674,0.000898621,1
34,37834,1112.764706,0.00655603,1
238,336741,1414.878151,0.001015063,1
156,140796,902.5384615,0.001520465,1
298,243182,816.0469799,0.00074162,1
198,114056,576.040404,0.001019518,1
80,77496,968.7,0.003035646,1
86,108129,1257.313953,0.002718353,1
139,189461,1363.028777,0.001591957,1
90,119218,1324.644444,0.002448382,1
130,176629,1358.684615,0.001863798,1
157,194287,1237.496815,0.001502122,1
243,328445,1351.625514,0.000954946,1
98,132010,1347.040816,0.00236701,1
316,450073,1424.281646,0.000786438,1
184,257700,1400.543478,0.001252399,1
199,270037,1356.969849,0.001082682,1
252,349224,1385.809524,0.000878984,1
277,390704,1410.483755,0.000813,1
133,181417,1364.037594,0.001810833,1
139,188441,1355.690647,0.001585855,1
114,137623,1207.219298,0.002126894,1
203,190350,937.6847291,0.001191673,1
129,101558,787.2713178,0.001804023,1
169,123126,728.556213,0.001409696,1
247,202412,819.4817814,0.00093661,1
113,148714,1316.053097,0.002145804,1
125,159364,1274.912,0.001816815,1
247,343939,1392.465587,0.000903654,1
189,224560,1188.148148,0.001216718,1
57,59368,1041.54386,0.004310429,1
167,223478,1338.191617,0.001442157,1
131,161192,1230.473282,0.0018923,1
68,85816,1262,0.003495373,1
173,227962,1317.699422,0.001399076,1
88,116436,1323.136364,0.002730828,1
112,147903,1320.5625,0.001833676,1
147,187351,1274.496599,0.001556699,1
53,25742,485.6981132,0.004767731,1
139,178078,1281.136691,0.001613645,1
97,126553,1304.670103,0.002353479,1
108,144676,1339.592593,0.002209346,1
107,142375,1330.607477,0.002348292,1
59,70111,1188.322034,0.003926121,1
83,104677,1261.168675,0.002946049,1
125,150957,1207.656,0.001937927,1
128,106827,834.5859375,0.001886882,1
171,177977,1040.80117,0.001160012,1
272,390690,1436.360294,0.000730347,1
345,500731,1451.394203,0.000718267,1
372,543374,1460.682796,0.000651089,1
137,165600,1208.759124,0.000884743,1
308,441377,1433.042208,0.000706945,1
267,365446,1368.71161,0.000769722,1
133,180870,1359.924812,0.001686818,1
324,430656,1329.185185,0.000703068,1
394,523790,1329.416244,0.000599715,1
283,396045,1399.452297,0.000763986,1
265,382423,1443.10566,0.00092692,1
